,ID1_G,ID2_G,ID_T_G,ID_R_G,Winner
2363,12594,1936,12814,1,1936
2364,11683,7803,12814,1,7803
2365,18524,28895,12814,1,18524
2366,10014,17928,12814,1,10014
2367,9649,8555,12988,4,9649
2368,10231,18771,12989,4,10231
2369,9243,27111,12989,4,27111
2370,13764,16996,12988,4,16996
2371,12587,20694,12988,4,20694
2372,11742,12896,12988,4,12896
2373,20099,17005,12988,4,17005
2374,5127,36449,12988,4,5127
2375,24740,28978,12812,4,28978
2376,3492,854,12812,4,854
2377,13722,21332,12988,4,13722
2378,27482,16433,12989,4,16433
2379,28296,19474,12989,4,19474
2380,23816,13032,12989,4,13032
2381,6458,641,12989,4,6458
2382,8721,9259,12814,1,9259
2383,5993,41680,13190,4,5993
2384,25000,18440,13190,4,18440
2385,24247,29376,13190,4,29376
2386,23365,29924,13191,4,23365
2387,19946,25040,13191,4,19946
2388,43950,26213,13191,4,43950
2389,26965,29055,13192,4,26965
2390,20658,17316,13192,4,20658
2391,27357,27113,13192,4,27113
2392,20900,23204,13192,4,23204
2393,8672,26502,13195,4,26502
2394,7234,31290,13195,4,31290
2395,11310,18282,13195,4,11310
2396,13844,25082,13201,4,13844
2397,43235,25708,13201,4,25708
2398,31458,26205,13201,4,26205
2399,38783,11358,13201,4,11358
2400,7127,9043,12812,4,7127
2401,791,2379,12813,4,791
2402,23226,41095,12813,4,23226
2403,7459,17829,12813,5,7459
2404,28108,33738,13188,4,28108
2405,27747,46748,13188,4,27747
2406,10492,13225,13190,4,13225
2407,29967,17419,13191,4,29967
2408,24721,10602,13192,4,10602
2409,13592,12622,13192,4,13592
2410,36376,22445,13192,4,22445
2411,14465,19882,13192,4,14465
2412,11020,22426,13194,4,11020
2413,23240,28813,13194,4,23240
2414,29351,17749,13194,4,17749
2415,37034,39322,13194,4,37034
2416,35084,25863,13194,4,35084
2417,23315,30931,13194,4,30931
2418,9687,29048,13194,4,9687
2419,36333,12222,13197,4,12222
2420,18770,14377,13197,4,18770
2421,13950,26238,13198,4,13950
2422,23336,26835,13198,4,26835
2423,34548,21257,13198,4,21257
2424,8787,28885,13198,4,28885
2425,41961,21497,13200,4,21497
2426,17968,32669,13200,4,17968
2427,28387,26471,13200,4,28387
2428,26504,29159,13200,4,29159
2429,30868,21893,13200,4,30868
2430,18136,47383,13200,4,18136
2431,22269,32835,13200,4,22269
2432,30375,36821,13200,4,36821
2433,17837,44545,13202,4,17837
2434,14977,14329,13202,4,14977
2435,27745,36822,13202,4,27745
2436,28566,26627,13202,4,26627
2437,18225,19907,13202,4,19907
2438,24397,22892,13202,4,24397
2439,43019,18759,12812,4,43019
2440,14407,24429,12813,4,24429
2441,7806,12043,12813,5,12043
2442,9471,6627,12813,5,6627
2443,22429,31392,12989,4,31392
2444,7826,20465,12989,4,7826
2445,12229,24280,13188,4,12229
2446,21311,24717,13188,4,21311
2447,23197,29367,13192,4,29367
2448,19879,28812,13194,4,28812
2449,11941,29047,13194,4,11941
2450,29903,19871,13194,4,19871
2451,26600,21822,13195,4,26600
2452,8440,20471,13195,4,8440
2453,19812,8818,13197,4,19812
2454,22235,31872,13199,4,22235
2455,19857,38272,13199,4,19857
2456,29663,26144,13199,4,26144
2457,13101,18365,13199,4,13101
2458,28684,22058,13199,4,28684
2459,27262,32977,13199,4,32977
2460,40434,30611,13199,4,40434
2461,24932,21499,13199,4,21499
2462,14477,8706,13201,4,8706
2463,30629,31330,13201,4,30629
2464,24763,35314,13201,4,24763
2465,1092,6691,12812,5,1092
2466,14432,7757,12812,5,7757
2467,11923,5054,12813,5,5054
2468,2123,12491,12989,4,2123
2469,44773,29478,13188,4,44773
2470,14790,10929,13188,4,10929
2471,13404,31726,13195,4,31726
2472,8354,25227,13196,4,8354
2473,3849,13969,13196,4,3849
2474,10978,22771,13196,4,10978
2475,8515,4344,13197,4,8515
2476,18474,26834,13198,4,18474
2477,18483,17740,13198,4,18483
2478,21524,29593,13198,4,21524
2479,29814,14739,13198,4,14739
2480,25451,24393,13198,4,25451
2481,18260,20809,13198,4,20809
2482,24870,22150,13189,4,24870
2483,14967,30472,13189,4,14967
2484,13608,24530,13189,4,13608
2485,15000,29906,13189,4,29906
2486,24797,22277,13189,4,22277
2487,11371,22272,13189,4,22272
2488,12498,18746,13189,4,12498
2489,7732,24841,13189,4,7732
2490,28832,23590,13189,4,28832
2491,24240,12977,13196,4,24240
2492,30849,12938,13196,4,12938
2493,22227,11309,13196,4,11309
2494,23090,30809,13196,4,30809
2495,21460,7657,13196,4,7657
2496,13231,24069,13196,4,13231
2497,23575,9543,13196,4,9543
2498,13576,7317,12988,5,7317
2499,12587,13764,12988,5,13764
2500,13968,11742,12988,5,11742
2501,11517,4025,12988,4,11517
2502,20099,5127,12988,5,5127
2503,36970,5736,12988,4,5736
2504,23331,30119,13187,4,30119
2505,35539,32203,13187,4,32203
2506,13267,45776,13187,4,13267
2507,28742,17831,13187,4,17831
2508,17741,36278,13187,4,36278
2509,25294,21762,13187,4,21762
2510,12226,23209,13187,4,12226
2511,24084,18648,12814,2,24084
2512,22439,7801,12814,2,22439
2513,10828,13987,12814,2,10828
2514,21397,23753,13192,4,21397
2515,24877,29293,13192,4,24877
2516,13950,18474,13198,5,18474
2517,4146,5837,12812,5,5837
2518,13799,11178,12812,5,11178
2519,24008,1035,12813,5,1035
2520,40857,25052,12813,9,40857
2521,9229,23298,12814,2,9229
2522,4236,4008,12814,2,4236
2523,12190,11181,12989,5,12190
2524,25368,23997,13188,5,25368
2525,30972,27747,13188,5,27747
2526,27084,21402,13188,5,27084
2527,891,20702,13190,4,891
2528,28346,26892,13190,4,28346
2529,23633,14960,13190,4,14960
2530,29667,23337,13190,4,23337
2531,30798,29117,13190,4,29117
2532,26887,27754,13190,4,26887
2533,24179,33984,13192,4,24179
2534,8590,11942,13193,4,8590
2535,26313,26503,13193,4,26313
2536,11884,13626,13193,4,11884
2537,30856,20750,13193,4,30856
2538,20819,20705,13193,4,20705
2539,26473,27547,13193,4,27547
2540,23240,29353,13194,5,29353
2541,1154,23238,13194,5,1154
2542,11941,29903,13194,5,11941
2543,25861,37034,13194,5,25861
2544,35084,25926,13194,5,35084
2545,9687,23315,13194,5,9687
2546,1262,17289,13198,5,17289
2547,2247,34548,13198,5,2247
2548,24757,3466,13202,4,24757
2549,24647,12055,13202,4,24647
2550,29661,13008,13202,4,13008
2551,22056,30309,13202,4,22056
2552,7286,35086,13203,4,7286
2553,33298,17961,13203,4,17961
2554,11940,7127,12812,5,7127
2555,961,1181,12812,5,1181
2556,791,563,12813,5,563
2557,1747,3992,12814,2,3992
2558,3996,3639,12814,2,3639
2559,427,14891,12814,2,427
2560,5838,9840,12814,2,9840
2561,7345,21548,12814,2,7345
2562,21506,23299,12814,2,21506
2563,4461,13674,12814,2,13674
2564,29939,8753,12814,2,8753
2565,20463,8517,12989,5,8517
2566,21329,13800,12989,5,13800
2567,14790,44773,13188,5,44773
2568,36059,28364,13190,4,36059
2569,21398,22448,13190,4,21398
2570,10051,22761,13190,4,10051
2571,21623,25934,13191,4,21623
2572,6928,32103,13191,4,6928
2573,18735,11815,13191,4,11815
2574,6575,24077,13191,4,24077
2575,29817,26885,13191,4,29817
2576,18378,12750,13192,4,12750
2577,21396,12214,13192,4,12214
2578,30211,39896,13192,4,30211
2579,6534,31069,13196,4,6534
2580,28891,22863,13199,5,22863
2581,17968,26602,13200,5,26602
2582,11948,28387,13200,5,11948
2583,21757,26504,13200,5,21757
2584,14536,30375,13200,5,14536
2585,12194,30102,13202,4,12194
2586,26706,27779,13202,4,26706
2587,6101,6848,12812,5,6101
2588,4010,29932,12813,5,4010
2589,19084,39803,12989,4,19084
2590,39913,50293,12989,9,39913
2591,26424,30099,13190,4,30099
2592,575,36397,13193,4,575
2593,18380,29716,13193,4,29716
2594,3754,14561,13193,4,14561
2595,11020,19879,13194,5,11020
2596,11388,10593,13196,5,10593
2597,21189,29594,13197,4,29594
2598,22707,30370,13197,4,22707
2599,19567,17649,13197,4,17649
2600,20194,34172,13197,4,20194
2601,29579,29257,13197,4,29257
2602,27064,17317,13197,4,17317
2603,39309,26153,13199,5,26153
2604,31358,32723,13199,5,31358
2605,23643,30868,13200,5,30868
2606,30743,18136,13200,5,18136
2607,673,3492,12812,5,673
2608,20650,7540,12813,5,7540
2609,24225,12614,12814,2,12614
2610,9584,29935,12814,2,9584
2611,4454,7462,12814,2,4454
2612,12653,19962,12814,2,19962
2613,935,12871,12814,2,935
2614,4003,25533,12814,2,4003
2615,6431,9516,12814,2,6431
2616,20542,26218,12814,2,26218
2617,6080,4149,12814,2,4149
2618,7805,6850,12814,2,7805
2619,6458,23129,12989,5,6458
2620,29469,21311,13188,5,29469
2621,23099,24870,13189,5,23099
2622,23012,13608,13189,5,13608
2623,24797,11371,13189,5,24797
2624,28832,12861,13189,5,12861
2625,23544,18311,13195,4,23544
2626,24009,24291,13195,4,24291
2627,29457,8216,13195,4,8216
2628,17358,30679,13195,4,17358
2629,28492,18398,13195,4,18398
2630,7389,11957,13195,4,11957
2631,1953,9887,13195,4,1953
2632,18480,11005,13195,4,11005
2633,21254,28924,13195,4,21254
2634,31568,14738,13197,4,31568
2635,18612,3685,13197,4,3685
2636,20354,25536,13201,4,25536
2637,18579,33873,13201,4,18579
2638,29665,9041,13201,4,29665
2639,7555,18457,13201,4,7555
2640,28898,24082,13203,4,24082
2641,30804,30614,13203,4,30804
2642,27531,14892,13187,5,27531
2643,17741,34538,13187,5,34538
2644,29462,25294,13187,5,29462
2645,14967,3586,13189,5,3586
2646,18720,15000,13189,5,18720
2647,12498,38876,13189,5,12498
2648,7732,29905,13189,5,29905
2649,24240,22773,13196,5,24240
2650,14889,30849,13196,5,30849
2651,23575,10978,13196,5,10978
2652,11517,9649,12988,5,11517
2653,762,13722,12988,5,762
2654,13963,18016,12988,5,18016
2655,17123,28171,12988,5,28171
2656,15021,23331,13187,5,15021
2657,28742,20287,13187,5,28742
2658,28762,35539,13187,5,28762
2659,12226,29954,13187,5,12226
2660,12229,28108,13188,9,28108
2661,10492,25000,13190,5,25000
2662,29667,26424,13190,5,29667
2663,26887,24247,13190,5,26887
2664,14534,23365,13191,5,23365
2665,43950,19946,13191,5,19946
2666,26826,6928,13191,5,26826
2667,24179,30550,13192,5,24179
2668,21397,36376,13192,5,21397
2669,1154,29351,13194,9,1154
2670,18748,18665,13198,5,18748
2671,8787,18260,13198,5,8787
2672,6101,11940,12812,9,6101
2673,21097,19379,12813,9,21097
2674,11923,7459,12813,9,7459
2675,11701,1266,12814,2,1266
2676,12594,13820,12814,2,13820
2677,13957,12661,12814,2,12661
2678,25368,14790,13188,9,25368
2679,891,43018,13190,5,891
2680,10051,30798,13190,5,10051
2681,6575,29967,13191,5,6575
2682,10990,29817,13191,5,10990
2683,18378,24877,13192,5,24877
2684,21396,30211,13192,5,30211
2685,11884,23348,13193,5,11884
2686,24646,18380,13193,5,18380
2687,30856,3754,13193,5,3754
2688,20819,29732,13193,5,29732
2689,23544,24009,13195,5,23544
2690,7389,28492,13195,5,7389
2691,26600,8672,13195,5,8672
2692,7234,13404,13195,5,13404
2693,1953,26890,13195,5,1953
2694,11310,8440,13195,5,8440
2695,18483,21524,13198,5,18483
2696,29814,23336,13198,5,23336
2697,41961,17968,13200,9,41961
2698,21757,11948,13200,9,11948
2699,23643,30743,13200,9,23643
2700,22269,14536,13200,9,14536
2701,13844,38551,13201,5,13844
2702,18579,30629,13201,5,30629
2703,29665,31458,13201,5,29665
2704,17837,14977,13202,5,17837
2705,20979,18375,13202,5,18375
2706,27745,24647,13202,5,24647
2707,12194,28566,13202,5,12194
2708,22056,29661,13202,5,22056
2709,26706,18225,13202,5,18225
2710,26236,24397,13202,5,26236
2711,22774,10288,13203,4,10288
2712,28290,35087,13203,4,35087
2713,33298,30804,13203,5,33298
2714,673,961,12812,9,673
2715,24008,4010,12813,9,4010
2716,40857,23226,12813,10,23226
2717,8721,35036,12814,2,8721
2718,11683,25543,12814,2,25543
2719,14716,838,12814,2,838
2720,26923,10400,12814,2,10400
2721,3996,1747,12814,3,1747
2722,10828,4236,12814,3,4236
2723,22429,28296,12989,5,28296
2724,27084,30972,13188,9,27084
2725,29469,23146,13188,9,23146
2726,28346,26077,13190,5,28346
2727,5993,23633,13190,5,5993
2728,36059,21398,13190,5,21398
2729,26965,20658,13192,5,20658
2730,24721,27357,13192,5,24721
2731,13592,23197,13192,5,13592
2732,14465,20900,13192,5,14465
2733,11020,23240,13194,9,11020
2734,25861,11941,13194,9,11941
2735,9687,35084,13194,9,35084
2736,7348,29819,13203,5,29819
2737,26839,20849,13203,5,20849
2738,1092,14432,12812,9,1092
2739,20650,791,12813,9,791
2740,14177,29372,12814,2,14177
2741,4461,29939,12814,3,4461
2742,24084,22439,12814,3,22439
2743,2123,27482,12989,5,2123
2744,7826,23816,12989,5,7826
2745,10231,9243,12989,5,10231
2746,6458,20463,12989,9,6458
2747,13957,20542,12814,3,13957
2748,11683,18524,12814,3,18524
2749,7805,6080,12814,3,7805
2750,24179,26965,13192,9,26965
2751,18378,21397,13192,9,21397
2752,26061,28290,13203,5,26061
2753,22704,11378,13203,5,22704
2754,6101,673,12812,10,673
2755,21097,14407,12813,10,14407
2756,21329,12190,12989,9,12190
2757,28742,13267,13187,9,13267
2758,27084,29469,13188,10,29469
2759,24721,13592,13192,9,13592
2760,14465,21396,13192,9,14465
2761,24646,11884,13193,9,11884
2762,30856,26922,13193,9,26922
2763,23544,29457,13195,9,29457
2764,7234,1953,13195,9,1953
2765,22774,20983,13203,5,20983
2766,7348,26839,13203,9,26839
2767,43019,38993,12812,10,38993
2768,24008,11923,12813,10,11923
2769,14177,8721,12814,3,14177
2770,11701,12594,12814,3,11701
2771,14716,26923,12814,3,26923
2772,10231,7826,12989,9,10231
2773,39913,19084,12989,10,39913
2774,21623,14534,13191,9,21623
2775,43950,26826,13191,9,26826
2776,10990,6575,13191,9,10990
2777,13798,29579,13197,9,29579
2778,8515,23155,13197,9,23155
2779,1262,13950,13198,9,1262
2780,18483,29814,13198,9,18483
2781,25451,18748,13198,9,25451
2782,2247,8787,13198,9,8787
2783,39309,20559,13199,9,39309
2784,31358,28891,13199,9,31358
2785,27262,40434,13199,9,40434
2786,17837,24757,13202,9,17837
2787,27745,20979,13202,9,20979
2788,22056,12194,13202,9,12194
2789,26236,26706,13202,9,26236
2790,28898,22774,13203,9,22774
2791,33298,7286,13203,9,7286
2792,1092,4146,12812,10,1092
2793,20650,7806,12813,10,7806
2794,2123,22429,12989,9,2123
2795,25368,12229,13188,10,12229
2796,891,28346,13190,9,891
2797,5993,10492,13190,9,10492
2798,29667,36059,13190,9,36059
2799,10051,26887,13190,9,26887
2800,26313,42971,13193,9,26313
2801,18612,19567,13197,9,18612
2802,10051,28346,13143,12,28346
2803,23099,23012,13189,10,23012
2804,12498,7732,13189,10,7732
2805,11020,1154,13194,10,11020
2806,25861,9687,13194,10,9687
2807,26600,7389,13195,9,7389
2808,21254,11310,13195,9,11310
2809,31568,21189,13197,9,31568
2810,22235,13101,13199,9,13101
2811,24240,14889,13196,9,24240
2812,23090,3849,13196,9,3849
2813,11575,21460,13196,9,11575
2814,11388,23575,13196,9,11388
2815,13844,25757,13201,9,13844
2816,14477,18579,13201,9,18579
2817,29665,17250,13201,9,29665
2818,7555,24763,13201,9,7555
2819,11517,13968,12988,10,11517
2820,13963,13576,12988,10,13576
2821,28742,28762,13187,10,28762
2822,27531,29462,13187,10,27531
2823,20465,26840,12990,1,20465
2824,18398,14891,12990,1,14891
2825,10011,11489,12990,1,11489
2826,29959,5904,12990,1,5904
2827,21757,41961,13200,10,41961
2828,23643,22269,13200,10,22269
2829,24740,43019,12812,12,43019
2830,21097,40857,12813,12,40857
2831,6458,21329,12989,10,6458
2832,26832,23129,12990,1,23129
2833,6528,31726,12990,1,6528
2834,15075,31698,12990,1,15075
2835,17359,20463,12990,1,20463
2836,25368,27084,13188,12,27084
2837,891,5993,13190,10,891
2838,10051,29667,13190,10,10051
2839,21623,43950,13191,10,43950
2840,24179,24721,13192,10,24721
2841,26313,24646,13193,10,26313
2842,30856,20819,13193,10,30856
2843,18483,1262,13198,10,1262
2844,2247,25451,13198,10,25451
2845,39309,22235,13199,10,22235
2846,31358,27262,13199,10,31358
2847,22704,26061,13203,9,22704
2848,20650,24008,12813,12,20650
2849,5083,21070,12990,1,5083
2850,27482,17357,12990,1,27482
2851,8517,30692,12990,1,8517
2852,27111,10844,12990,1,10844
2853,14465,18378,13192,10,14465
2854,21757,23643,13200,12,23643
2855,14477,13844,13201,10,13844
2856,7555,29665,13201,10,29665
2857,17837,27745,13202,10,17837
2858,26236,22056,13202,10,26236
2859,28898,33298,13203,10,33298
2860,22704,7348,13203,10,7348
2861,1092,6101,12812,12,6101
2862,10231,2123,12989,10,2123
2863,13820,7826,12990,1,7826
2864,14606,10505,12990,1,10505
2865,11020,25861,13194,12,25861
2866,18122,40809,12990,1,18122
2867,23099,12498,13189,12,12498
2868,26600,23544,13195,10,23544
2869,21254,7234,13195,10,7234
2870,27531,28742,13187,12,27531
2871,24240,23090,13196,10,24240
2872,11575,11388,13196,10,11388
2873,18612,31568,13197,10,31568
2874,8515,13798,13197,10,8515
2875,11517,13963,12988,12,11517
2876,6080,4461,12814,4,6080
2877,22434,20104,12814,4,20104
2878,918,6627,12814,4,6627
2879,12043,10828,12814,4,12043
2880,18398,6528,12990,2,6528
2881,10011,29959,12990,2,29959
2882,15075,17359,12990,2,17359
2883,21623,10990,13191,12,10990
2884,30856,26313,13193,12,26313
2885,18483,2247,13198,12,2247
2886,28898,22704,13203,12,22704
2887,13799,2904,12814,4,2904
2888,891,10051,13190,12,891
2889,14465,24179,13192,12,24179
2890,21254,26600,13195,12,26600
2891,18612,8515,13197,12,8515
2892,31358,39309,13199,12,39309
2893,10231,6458,12989,12,6458
2894,5083,27482,12990,2,5083
2895,27111,8517,12990,2,8517
2896,20465,26832,12990,2,20465
2897,26236,17837,13202,12,17837
2898,18122,14606,12990,2,14606
2899,13820,14387,12990,2,14387
2900,11575,24240,13196,12,11575
2901,7555,14477,13201,12,7555
2902,26926,25172,13212,4,26926
2903,13584,29038,13212,4,13584
2904,14892,9652,13212,4,9652
2905,25540,9053,13212,4,9053
2906,11742,13940,13212,4,11742
2907,10011,15075,12990,3,15075
2908,30931,25863,13213,4,30931
2909,29351,40397,13213,4,29351
2910,17749,29353,13213,4,17749
2911,5083,27111,12990,3,5083
2912,20465,13820,12990,3,13820
2913,18122,18398,12990,3,18122
2914,11704,728,12814,4,11704
2915,7806,9043,12814,4,7806
2916,17474,6081,12814,4,6081
2917,4003,1576,12814,4,4003
2918,12190,13429,12814,4,13429
2919,7043,7540,12814,4,7540
2920,22439,21506,12814,4,22439
2921,1092,4146,12814,4,1092
2922,34964,29597,13207,4,34964
2923,23997,46748,13207,4,23997
2924,10929,21311,13207,4,10929
2925,22774,26061,13220,4,22774
2926,7348,36257,13220,4,7348
2927,9471,17829,12814,4,9471
2928,7295,11953,12814,4,11953
2929,8806,3833,12814,4,8806
2930,672,11178,12814,4,11178
2931,655,616,12814,4,655
2932,22433,24084,12814,4,24084
2933,26221,12534,12990,4,12534
2934,16433,14609,12990,4,14609
2935,20648,9675,12814,4,9675
2936,4010,3054,12814,4,4010
2937,4964,75,12814,4,4964
2938,19584,20694,13205,4,20694
2939,24849,9550,13205,4,9550
2940,18748,20849,13205,4,20849
2941,26839,30804,13220,4,26839
2942,12653,6101,12814,4,6101
2943,20655,11683,12814,4,11683
2944,24841,14898,13208,4,14898
2945,25818,22150,13208,4,22150
2946,14967,20858,13208,4,14967
2947,29905,22277,13208,4,22277
2948,8721,2379,12814,4,2379
2949,6691,6458,12814,4,6458
2950,18485,4061,12814,4,4061
2951,674,7127,12814,4,674
2952,20847,14716,12814,4,14716
2953,18720,38876,13208,4,18720
2954,30809,10636,13215,4,10636
2955,24069,10978,13215,4,10978
2956,11309,25873,13215,4,11309
2957,9543,25227,13215,4,9543
2958,13231,12977,13215,4,13231
2959,17005,9997,13212,4,17005
2960,11362,1125,13212,4,1125
2961,401,4019,13212,4,4019
2962,13966,8311,13212,4,13966
2963,18089,18778,13212,4,18089
2964,13967,11797,13212,4,11797
2965,13399,23098,13212,4,23098
2966,15021,21760,13212,4,15021
2967,43950,19946,13210,4,19946
2968,12767,11802,13212,4,11802
2969,11522,735,12814,4,11522
2970,25165,29932,12814,4,29932
2971,831,9094,12814,4,831
2972,23298,21329,12990,4,21329
2973,5083,17928,12990,4,5083
2974,6431,6962,12990,4,6431
2975,9493,30565,13206,4,9493
2976,18250,43553,13206,4,18250
2977,25861,25926,13213,4,25861
2978,39322,29903,13213,4,29903
2979,19871,1154,13213,4,1154
2980,14861,23238,13213,4,14861
2981,21312,29967,13219,4,29967
2982,26627,14329,13219,4,26627
2983,18375,35979,13219,4,18375
2984,27779,33516,13219,4,27779
2985,5838,11701,12814,4,11701
2986,10995,13957,12814,4,10995
2987,5054,5136,12814,4,5136
2988,25171,26059,12814,4,26059
2989,6002,854,12814,4,854
2990,677,9488,12814,4,677
2991,20650,7757,12814,4,7757
2992,20193,650,12814,4,650
2993,5837,9831,12814,4,5837
2994,1075,427,12814,4,1075
2995,12594,14982,12990,4,12594
2996,4236,9840,12990,4,9840
2997,27531,28073,13204,4,27531
2998,29462,29922,13204,4,29462
2999,23331,33230,13204,4,33230
3000,21177,35539,13204,4,21177
3001,33439,17830,13204,4,33439
3002,23462,34537,13204,4,34537
3003,17741,33234,13204,4,17741
3004,28762,23815,13204,4,23815
3005,19942,8308,13204,4,8308
3006,32203,21762,13204,4,21762
3007,36278,14510,13204,4,14510
3008,12226,17831,13204,4,12226
3009,13267,26009,13204,4,26009
3010,36312,27119,13204,4,27119
3011,24227,13073,13204,4,13073
3012,17123,25294,13204,4,17123
3013,11981,26835,13205,4,11981
3014,20819,24393,13205,4,20819
3015,23075,26238,13205,4,23075
3016,17264,17009,13206,4,17264
3017,13637,26743,13206,4,13637
3018,13944,24003,13206,4,13944
3019,10363,10313,13206,4,10363
3020,2034,21949,13206,4,2034
3021,17903,11928,13206,4,17903
